AÑO,MES,ESTACION,CALIDAD_AIRE,CCAA,PROVINCIA,PORCENTAJE_CALIDAD_AIRE
2022,2,A cabana,Buena,Galicia,A Coruña,16.2
2022,2,A cabana,Razonablemente buena,Galicia,A Coruña,83.8
2022,2,Abanto,Buena,País Vasco,Bizkaia,56.76
2022,2,Abanto,Razonablemente buena,País Vasco,Bizkaia,43.24
2022,2,Actur,Buena,Aragón,Zaragoza,10.86
2022,2,Actur,Desfavorable,Aragón,Zaragoza,1.34
2022,2,Actur,Razonablemente buena,Aragón,Zaragoza,79.61
2022,2,Actur,Regular,Aragón,Zaragoza,8.18
2022,2,Agullana (dipòsits d'aigua),Buena,Cataluña,Girona,9.67
2022,2,Agullana (dipòsits d'aigua),Razonablemente buena,Cataluña,Girona,90.33
2022,2,Agurain,Buena,País Vasco,Araba/Álava,34.38
2022,2,Agurain,Razonablemente buena,País Vasco,Araba/Álava,65.63
2022,2,Agüimes,Buena,Canarias,Las Palmas,1.97
2022,2,Agüimes,Desfavorable,Canarias,Las Palmas,20.64
2022,2,Agüimes,Muy desfavorable,Canarias,Las Palmas,0.61
2022,2,Agüimes,Razonablemente buena,Canarias,Las Palmas,70.56
2022,2,Agüimes,Regular,Canarias,Las Palmas,6.22
2022,2,Alacant - rabassa,Buena,Comunitat Valenciana,Alicante/Alacant,26.19
2022,2,Alacant - rabassa,Razonablemente buena,Comunitat Valenciana,Alicante/Alacant,72.02
2022,2,Alacant - rabassa,Regular,Comunitat Valenciana,Alicante/Alacant,1.79
2022,2,Alacant-el plá,Buena,Comunitat Valenciana,Alicante/Alacant,28.4
2022,2,Alacant-el plá,Desfavorable,Comunitat Valenciana,Alicante/Alacant,0.6
2022,2,Alacant-el plá,Razonablemente buena,Comunitat Valenciana,Alicante/Alacant,66.52
2022,2,Alacant-el plá,Regular,Comunitat Valenciana,Alicante/Alacant,4.48
2022,2,Alacant-florida-babel,Buena,Comunitat Valenciana,Alicante/Alacant,27.93
2022,2,Alacant-florida-babel,Desfavorable,Comunitat Valenciana,Alicante/Alacant,0.3
2022,2,Alacant-florida-babel,Razonablemente buena,Comunitat Valenciana,Alicante/Alacant,68.32
2022,2,Alacant-florida-babel,Regular,Comunitat Valenciana,Alicante/Alacant,3.45
2022,2,Alagón,Buena,Aragón,Zaragoza,49.25
2022,2,Alagón,Razonablemente buena,Aragón,Zaragoza,50.75
2022,2,Albacete - parque tecnologico,Buena,Castilla - La Mancha,Albacete,1.03
2022,2,Albacete - parque tecnologico,Desfavorable,Castilla - La Mancha,Albacete,4.12
2022,2,Albacete - parque tecnologico,Razonablemente buena,Castilla - La Mancha,Albacete,92.1
2022,2,Albacete - parque tecnologico,Regular,Castilla - La Mancha,Albacete,2.75
2022,2,Albalat dels tarongers,Buena,Comunitat Valenciana,Valencia/València,45.77
2022,2,Albalat dels tarongers,Razonablemente buena,Comunitat Valenciana,Valencia/València,54.23
2022,2,Alcalá de guadaira,Buena,Andalucía,Sevilla,2.56
2022,2,Alcalá de guadaira,Desfavorable,Andalucía,Sevilla,7.22
2022,2,Alcalá de guadaira,Razonablemente buena,Andalucía,Sevilla,75.34
2022,2,Alcalá de guadaira,Regular,Andalucía,Sevilla,14.89
2022,2,Alcalá de henares,Buena,Comunidad de Madrid,Madrid,19.18
2022,2,Alcalá de henares,Razonablemente buena,Comunidad de Madrid,Madrid,71.45
2022,2,Alcalá de henares,Regular,Comunidad de Madrid,Madrid,9.37
2022,2,Alcanar (llar de jubilats),Buena,Cataluña,Tarragona,100
2022,2,Alcantarilla,Buena,Región de Murcia,Murcia,22.02
2022,2,Alcantarilla,Razonablemente buena,Región de Murcia,Murcia,77.98
2022,2,Alcobendas,Buena,Comunidad de Madrid,Madrid,16.82
2022,2,Alcobendas,Razonablemente buena,Comunidad de Madrid,Madrid,77.98
2022,2,Alcobendas,Regular,Comunidad de Madrid,Madrid,5.21
2022,2,Alcoi - verge dels lliris,Buena,Comunitat Valenciana,Alicante/Alacant,63.64
2022,2,Alcoi - verge dels lliris,Razonablemente buena,Comunitat Valenciana,Alicante/Alacant,36.36
2022,2,Alcora,Buena,Comunitat Valenciana,Castellón/Castelló,15.12
2022,2,Alcora,Desfavorable,Comunitat Valenciana,Castellón/Castelló,3.59
2022,2,Alcora,Razonablemente buena,Comunitat Valenciana,Castellón/Castelló,74.4
2022,2,Alcora,Regular,Comunitat Valenciana,Castellón/Castelló,6.89
2022,2,Alcorcón,Buena,Comunidad de Madrid,Madrid,17.71
2022,2,Alcorcón,Desfavorable,Comunidad de Madrid,Madrid,0.3
2022,2,Alcorcón,Razonablemente buena,Comunidad de Madrid,Madrid,77.08
2022,2,Alcorcón,Regular,Comunidad de Madrid,Madrid,4.91
2022,2,Alcover (mestral),Buena,Cataluña,Tarragona,96.25
2022,2,Alcover (mestral),Razonablemente buena,Cataluña,Tarragona,3.75
2022,2,Alcudia i,Buena,Illes Balears,Illes Balears,9.52
2022,2,Alcudia i,Razonablemente buena,Illes Balears,Illes Balears,87.4
2022,2,Alcudia i,Regular,Illes Balears,Illes Balears,3.07
2022,2,Alfaro,Buena,La Rioja,La Rioja,1.82
2022,2,Alfaro,Razonablemente buena,La Rioja,La Rioja,85.29
2022,2,Alfaro,Regular,La Rioja,La Rioja,12.89
2022,2,Algar de palància,Buena,Comunitat Valenciana,Valencia/València,40.45
2022,2,Algar de palància,Razonablemente buena,Comunitat Valenciana,Valencia/València,59.55
2022,2,Algeciras eps,Buena,Andalucía,Cádiz,6.5
2022,2,Algeciras eps,Desfavorable,Andalucía,Cádiz,0.5
2022,2,Algeciras eps,Razonablemente buena,Andalucía,Cádiz,89.33
2022,2,Algeciras eps,Regular,Andalucía,Cádiz,3.67
2022,2,Algete,Buena,Comunidad de Madrid,Madrid,7.14
2022,2,Algete,Razonablemente buena,Comunidad de Madrid,Madrid,88.69
2022,2,Algete,Regular,Comunidad de Madrid,Madrid,4.17
2022,2,Algorta,Buena,País Vasco,Bizkaia,5.96
2022,2,Algorta,Desfavorable,País Vasco,Bizkaia,22.8
2022,2,Algorta,Muy desfavorable,País Vasco,Bizkaia,0.15
2022,2,Algorta,Razonablemente buena,País Vasco,Bizkaia,53.35
2022,2,Algorta,Regular,País Vasco,Bizkaia,17.73
2022,2,Aljarafe,Buena,Andalucía,Sevilla,12.69
2022,2,Aljarafe,Desfavorable,Andalucía,Sevilla,0.76
2022,2,Aljarafe,Razonablemente buena,Andalucía,Sevilla,78.29
2022,2,Aljarafe,Regular,Andalucía,Sevilla,8.26
2022,2,Almacén municipal,Desfavorable,Castilla - La Mancha,Ciudad Real,19.21
2022,2,Almacén municipal,Razonablemente buena,Castilla - La Mancha,Ciudad Real,36.35
2022,2,Almacén municipal,Regular,Castilla - La Mancha,Ciudad Real,44.44
2022,2,Almassora-c. p. ochando,Buena,Comunitat Valenciana,Castellón/Castelló,22.84
2022,2,Almassora-c. p. ochando,Desfavorable,Comunitat Valenciana,Castellón/Castelló,4.78
2022,2,Almassora-c. p. ochando,Razonablemente buena,Comunitat Valenciana,Castellón/Castelló,68.51
2022,2,Almassora-c. p. ochando,Regular,Comunitat Valenciana,Castellón/Castelló,3.88
2022,2,Alsasua,Buena,Comunidad Foral de Navarra,Navarra,25.61
2022,2,Alsasua,Razonablemente buena,Comunidad Foral de Navarra,Navarra,74.39
2022,2,Alumbres,Buena,Región de Murcia,Murcia,17.96
2022,2,Alumbres,Razonablemente buena,Región de Murcia,Murcia,79.94
2022,2,Alumbres,Regular,Región de Murcia,Murcia,2.1
2022,2,Alzira,Buena,Comunitat Valenciana,Valencia/València,89.54
2022,2,Alzira,Razonablemente buena,Comunitat Valenciana,Valencia/València,10.46
2022,2,Amposta (sant domènec - itàlia),Buena,Cataluña,Tarragona,41.07
2022,2,Amposta (sant domènec - itàlia),Razonablemente buena,Cataluña,Tarragona,58.93
2022,2,Andoain,Buena,País Vasco,Gipuzkoa,29
2022,2,Andoain,Razonablemente buena,País Vasco,Gipuzkoa,71
2022,2,Aranda de duero 2,Buena,Castilla y León,Burgos,24.96
2022,2,Aranda de duero 2,Desfavorable,Castilla y León,Burgos,2.09
2022,2,Aranda de duero 2,Razonablemente buena,Castilla y León,Burgos,67.56
2022,2,Aranda de duero 2,Regular,Castilla y León,Burgos,5.38
2022,2,Aranjuez,Buena,Comunidad de Madrid,Madrid,25.89
2022,2,Aranjuez,Desfavorable,Comunidad de Madrid,Madrid,4.76
2022,2,Aranjuez,Razonablemente buena,Comunidad de Madrid,Madrid,61.9
2022,2,Aranjuez,Regular,Comunidad de Madrid,Madrid,7.44
2022,2,Arco de ladrillo ii,Buena,Castilla y León,Valladolid,13.54
2022,2,Arco de ladrillo ii,Desfavorable,Castilla y León,Valladolid,6.25
2022,2,Arco de ladrillo ii,Razonablemente buena,Castilla y León,Valladolid,58.04
2022,2,Arco de ladrillo ii,Regular,Castilla y León,Valladolid,22.17
2022,2,Arcos,Buena,Andalucía,Cádiz,4.04
2022,2,Arcos,Razonablemente buena,Andalucía,Cádiz,95.96
2022,2,Areeiro,Buena,Galicia,Pontevedra,77.48
2022,2,Areeiro,Razonablemente buena,Galicia,Pontevedra,22.52
2022,2,Arenal,Buena,Galicia,Pontevedra,13.98
2022,2,Arenal,Desfavorable,Galicia,Pontevedra,11.43
2022,2,Arenal,Razonablemente buena,Galicia,Pontevedra,66.92
2022,2,Arenal,Regular,Galicia,Pontevedra,7.67
2022,2,Arganda del rey,Buena,Comunidad de Madrid,Madrid,15.03
2022,2,Arganda del rey,Desfavorable,Comunidad de Madrid,Madrid,2.08
2022,2,Arganda del rey,Razonablemente buena,Comunidad de Madrid,Madrid,73.81
2022,2,Arganda del rey,Regular,Comunidad de Madrid,Madrid,9.08
2022,2,Argentina,Desfavorable,Principado de Asturias,Asturias,38.74
2022,2,Argentina,Razonablemente buena,Principado de Asturias,Asturias,36.64
2022,2,Argentina,Regular,Principado de Asturias,Asturias,24.62
2022,2,Arraiz,Buena,País Vasco,Bizkaia,14.5
2022,2,Arraiz,Razonablemente buena,País Vasco,Bizkaia,85.5
2022,2,Arrasate,Buena,País Vasco,Gipuzkoa,52.61
2022,2,Arrasate,Razonablemente buena,País Vasco,Gipuzkoa,42.47
2022,2,Arrasate,Regular,País Vasco,Gipuzkoa,4.92
2022,2,Arrecife,Desfavorable,Canarias,Las Palmas,36.76
2022,2,Arrecife,Extremadamente desfavorable,Canarias,Las Palmas,5.23
2022,2,Arrecife,Muy desfavorable,Canarias,Las Palmas,14.98
2022,2,Arrecife,Razonablemente buena,Canarias,Las Palmas,23.34
2022,2,Arrecife,Regular,Canarias,Las Palmas,19.69
2022,2,Arrúbal,Buena,La Rioja,La Rioja,30.79
2022,2,Arrúbal,Razonablemente buena,La Rioja,La Rioja,69.21
2022,2,Arturo soria,Buena,Comunidad de Madrid,Madrid,34.67
2022,2,Arturo soria,Desfavorable,Comunidad de Madrid,Madrid,1.04
2022,2,Arturo soria,Razonablemente buena,Comunidad de Madrid,Madrid,58.18
2022,2,Arturo soria,Regular,Comunidad de Madrid,Madrid,6.1
2022,2,Asomadilla,Buena,Andalucía,Córdoba,7.99
2022,2,Asomadilla,Desfavorable,Andalucía,Córdoba,12.4
2022,2,Asomadilla,Razonablemente buena,Andalucía,Córdoba,70.47
2022,2,Asomadilla,Regular,Andalucía,Córdoba,9.14
2022,2,Ategorrieta,Buena,País Vasco,Gipuzkoa,14.14
2022,2,Ategorrieta,Desfavorable,País Vasco,Gipuzkoa,6.55
2022,2,Ategorrieta,Razonablemente buena,País Vasco,Gipuzkoa,66.96
2022,2,Ategorrieta,Regular,País Vasco,Gipuzkoa,12.35
2022,2,Avda. al-nasir,Buena,Andalucía,Córdoba,3.67
2022,2,Avda. al-nasir,Desfavorable,Andalucía,Córdoba,17.74
2022,2,Avda. al-nasir,Razonablemente buena,Andalucía,Córdoba,53.67
2022,2,Avda. al-nasir,Regular,Andalucía,Córdoba,24.92
2022,2,Avda. marconi,Buena,Andalucía,Cádiz,5.51
2022,2,Avda. marconi,Razonablemente buena,Andalucía,Cádiz,91.88
2022,2,Avda. marconi,Regular,Andalucía,Cádiz,2.6
2022,2,Avenida de castilla,Buena,Principado de Asturias,Asturias,9.58
2022,2,Avenida de castilla,Desfavorable,Principado de Asturias,Asturias,7.49
2022,2,Avenida de castilla,Extremadamente desfavorable,Principado de Asturias,Asturias,2.99
2022,2,Avenida de castilla,Muy desfavorable,Principado de Asturias,Asturias,3.29
2022,2,Avenida de castilla,Razonablemente buena,Principado de Asturias,Asturias,66.17
2022,2,Avenida de castilla,Regular,Principado de Asturias,Asturias,10.48
2022,2,Avenida gasteiz,Buena,País Vasco,Araba/Álava,41.82
2022,2,Avenida gasteiz,Razonablemente buena,País Vasco,Araba/Álava,54.32
2022,2,Avenida gasteiz,Regular,País Vasco,Araba/Álava,3.87
2022,2,Avenida juan xxiii,Buena,Andalucía,Málaga,3.13
2022,2,Avenida juan xxiii,Desfavorable,Andalucía,Málaga,2.98
2022,2,Avenida juan xxiii,Razonablemente buena,Andalucía,Málaga,68.3
2022,2,Avenida juan xxiii,Regular,Andalucía,Málaga,25.6
2022,2,Avenida soria,Buena,Aragón,Zaragoza,3.3
2022,2,Avenida soria,Desfavorable,Aragón,Zaragoza,3
2022,2,Avenida soria,Razonablemente buena,Aragón,Zaragoza,81.53
2022,2,Avenida soria,Regular,Aragón,Zaragoza,12.16
2022,2,Avenida tolosa,Buena,País Vasco,Gipuzkoa,23.31
2022,2,Avenida tolosa,Razonablemente buena,País Vasco,Gipuzkoa,75.04
2022,2,Avenida tolosa,Regular,País Vasco,Gipuzkoa,1.65
2022,2,Azpeitia,Buena,País Vasco,Gipuzkoa,49.7
2022,2,Azpeitia,Razonablemente buena,País Vasco,Gipuzkoa,50.3
2022,2,Azuqueca - ies,Buena,Castilla - La Mancha,Guadalajara,60.36
2022,2,Azuqueca - ies,Razonablemente buena,Castilla - La Mancha,Guadalajara,39.64
2022,2,Badajoz,Buena,Extremadura,Badajoz,62.46
2022,2,Badajoz,Razonablemente buena,Extremadura,Badajoz,37.54
2022,2,Badalona (mont-roig - ausiàs march),Buena,Cataluña,Barcelona,38.77
2022,2,Badalona (mont-roig - ausiàs march),Razonablemente buena,Cataluña,Barcelona,59.43
2022,2,Badalona (mont-roig - ausiàs march),Regular,Cataluña,Barcelona,1.8
2022,2,Bailén,Buena,Andalucía,Jaén,0.51
2022,2,Bailén,Desfavorable,Andalucía,Jaén,37.88
2022,2,Bailén,Razonablemente buena,Andalucía,Jaén,46.46
2022,2,Bailén,Regular,Andalucía,Jaén,15.15
2022,2,Balsa de zamora-los realejos,Buena,Canarias,Santa Cruz de Tenerife,4.67
2022,2,Balsa de zamora-los realejos,Desfavorable,Canarias,Santa Cruz de Tenerife,18.98
2022,2,Balsa de zamora-los realejos,Extremadamente desfavorable,Canarias,Santa Cruz de Tenerife,4.22
2022,2,Balsa de zamora-los realejos,Muy desfavorable,Canarias,Santa Cruz de Tenerife,20.03
2022,2,Balsa de zamora-los realejos,Razonablemente buena,Canarias,Santa Cruz de Tenerife,47.14
2022,2,Balsa de zamora-los realejos,Regular,Canarias,Santa Cruz de Tenerife,4.97
2022,2,Barajas - pueblo,Buena,Comunidad de Madrid,Madrid,34.82
2022,2,Barajas - pueblo,Desfavorable,Comunidad de Madrid,Madrid,0.45
2022,2,Barajas - pueblo,Razonablemente buena,Comunidad de Madrid,Madrid,58.93
2022,2,Barajas - pueblo,Regular,Comunidad de Madrid,Madrid,5.8
2022,2,Barakaldo,Buena,País Vasco,Bizkaia,21.77
2022,2,Barakaldo,Desfavorable,País Vasco,Bizkaia,0.45
2022,2,Barakaldo,Razonablemente buena,País Vasco,Bizkaia,66.67
2022,2,Barakaldo,Regular,País Vasco,Bizkaia,11.11
2022,2,Barberà del vallès (moragues - montserrat),Buena,Cataluña,Barcelona,59.52
2022,2,Barberà del vallès (moragues - montserrat),Razonablemente buena,Cataluña,Barcelona,38.69
2022,2,Barberà del vallès (moragues - montserrat),Regular,Cataluña,Barcelona,1.79
2022,2,Barcarrota,Buena,Extremadura,Badajoz,39.16
2022,2,Barcarrota,Razonablemente buena,Extremadura,Badajoz,60.84
2022,2,Barcelona (ciutadella),Buena,Cataluña,Barcelona,36.01
2022,2,Barcelona (ciutadella),Desfavorable,Cataluña,Barcelona,0.6
2022,2,Barcelona (ciutadella),Razonablemente buena,Cataluña,Barcelona,61.61
2022,2,Barcelona (ciutadella),Regular,Cataluña,Barcelona,1.79
2022,2,Barcelona (el poblenou),Buena,Cataluña,Barcelona,60.42
2022,2,Barcelona (el poblenou),Razonablemente buena,Cataluña,Barcelona,39.58
2022,2,Barcelona (gràcia - sant gervasi),Buena,Cataluña,Barcelona,58.3
2022,2,Barcelona (gràcia - sant gervasi),Razonablemente buena,Cataluña,Barcelona,39.46
2022,2,Barcelona (gràcia - sant gervasi),Regular,Cataluña,Barcelona,2.24
2022,2,Barcelona (l'eixample),Buena,Cataluña,Barcelona,44.68
2022,2,Barcelona (l'eixample),Razonablemente buena,Cataluña,Barcelona,49.48
2022,2,Barcelona (l'eixample),Regular,Cataluña,Barcelona,5.85
2022,2,Barcelona (observatori fabra),Buena,Cataluña,Barcelona,10.27
2022,2,Barcelona (observatori fabra),Razonablemente buena,Cataluña,Barcelona,89.73
2022,2,Barcelona (palau reial),Buena,Cataluña,Barcelona,40.87
2022,2,Barcelona (palau reial),Razonablemente buena,Cataluña,Barcelona,58.83
2022,2,Barcelona (palau reial),Regular,Cataluña,Barcelona,0.3
2022,2,Barcelona (parc de la vall d'hebron),Buena,Cataluña,Barcelona,34.43
2022,2,Barcelona (parc de la vall d'hebron),Razonablemente buena,Cataluña,Barcelona,65.27
2022,2,Barcelona (parc de la vall d'hebron),Regular,Cataluña,Barcelona,0.3
2022,2,Barcelona (sants),Buena,Cataluña,Barcelona,70.98
2022,2,Barcelona (sants),Razonablemente buena,Cataluña,Barcelona,28.42
2022,2,Barcelona (sants),Regular,Cataluña,Barcelona,0.6
2022,2,Barranco hondo,Razonablemente buena,Canarias,Santa Cruz de Tenerife,100
2022,2,Barreda,Buena,Cantabria,Cantabria,14.04
2022,2,Barreda,Desfavorable,Cantabria,Cantabria,2.47
2022,2,Barreda,Razonablemente buena,Cantabria,Cantabria,72.49
2022,2,Barreda,Regular,Cantabria,Cantabria,11.01
2022,2,Barrio 630,Buena,Castilla - La Mancha,Ciudad Real,8.83
2022,2,Barrio 630,Desfavorable,Castilla - La Mancha,Ciudad Real,6.44
2022,2,Barrio 630,Razonablemente buena,Castilla - La Mancha,Ciudad Real,68.11
2022,2,Barrio 630,Regular,Castilla - La Mancha,Ciudad Real,16.62
2022,2,Barrio del pilar,Buena,Comunidad de Madrid,Madrid,24.7
2022,2,Barrio del pilar,Desfavorable,Comunidad de Madrid,Madrid,1.93
2022,2,Barrio del pilar,Razonablemente buena,Comunidad de Madrid,Madrid,67.71
2022,2,Barrio del pilar,Regular,Comunidad de Madrid,Madrid,5.65
2022,2,Barrio pinilla,Buena,Castilla y León,León,27.44
2022,2,Barrio pinilla,Desfavorable,Castilla y León,León,0.9
2022,2,Barrio pinilla,Razonablemente buena,Castilla y León,León,59.37
2022,2,Barrio pinilla,Regular,Castilla y León,León,12.29
2022,2,Basauri,Buena,País Vasco,Bizkaia,17.98
2022,2,Basauri,Razonablemente buena,País Vasco,Bizkaia,76.54
2022,2,Basauri,Regular,País Vasco,Bizkaia,5.48
2022,2,Beasain,Buena,País Vasco,Gipuzkoa,33.53
2022,2,Beasain,Desfavorable,País Vasco,Gipuzkoa,1.96
2022,2,Beasain,Razonablemente buena,País Vasco,Gipuzkoa,59.06
2022,2,Beasain,Regular,País Vasco,Gipuzkoa,5.44
2022,2,Bellver,Buena,Illes Balears,Illes Balears,3.09
2022,2,Bellver,Razonablemente buena,Illes Balears,Illes Balears,90.73
2022,2,Bellver,Regular,Illes Balears,Illes Balears,6.18
2022,2,Bellver de cerdanya (ceip mare de déu de talló),Buena,Cataluña,Lleida,57.89
2022,2,Bellver de cerdanya (ceip mare de déu de talló),Razonablemente buena,Cataluña,Lleida,42.11
2022,2,Benahadux,Buena,Andalucía,Almería,16.62
2022,2,Benahadux,Razonablemente buena,Andalucía,Almería,83.38
2022,2,Benicassim,Buena,Comunitat Valenciana,Castellón/Castelló,33.33
2022,2,Benicassim,Razonablemente buena,Comunitat Valenciana,Castellón/Castelló,66.37
2022,2,Benicassim,Regular,Comunitat Valenciana,Castellón/Castelló,0.3
2022,2,Benidorm,Buena,Comunitat Valenciana,Alicante/Alacant,20.09
2022,2,Benidorm,Razonablemente buena,Comunitat Valenciana,Alicante/Alacant,79.91
2022,2,Beniganim,Razonablemente buena,Comunitat Valenciana,Valencia/València,63.04
2022,2,Beniganim,Regular,Comunitat Valenciana,Valencia/València,36.96
2022,2,Berga (poliesportiu),Buena,Cataluña,Barcelona,82.96
2022,2,Berga (poliesportiu),Razonablemente buena,Cataluña,Barcelona,16.89
2022,2,Berga (poliesportiu),Regular,Cataluña,Barcelona,0.15
2022,2,Bermejales,Buena,Andalucía,Sevilla,5.85
2022,2,Bermejales,Desfavorable,Andalucía,Sevilla,11.24
2022,2,Bermejales,Razonablemente buena,Andalucía,Sevilla,65.82
2022,2,Bermejales,Regular,Andalucía,Sevilla,17.09
2022,2,Blimea,Buena,Principado de Asturias,Asturias,44.66
2022,2,Blimea,Razonablemente buena,Principado de Asturias,Asturias,52.78
2022,2,Blimea,Regular,Principado de Asturias,Asturias,2.56
2022,2,Bujaraloz,Buena,Aragón,Zaragoza,38.24
2022,2,Bujaraloz,Razonablemente buena,Aragón,Zaragoza,61.76
2022,2,Burgos 1,Buena,Castilla y León,Burgos,73.84
2022,2,Burgos 1,Razonablemente buena,Castilla y León,Burgos,26.16
2022,2,Burgos 4,Buena,Castilla y León,Burgos,34.03
2022,2,Burgos 4,Razonablemente buena,Castilla y León,Burgos,65.97
2022,2,Burguillos del cerro,Buena,Extremadura,Badajoz,29.57
2022,2,Burguillos del cerro,Razonablemente buena,Extremadura,Badajoz,70.43
2022,2,Burjassot - facultats,Buena,Comunitat Valenciana,Valencia/València,38.8
2022,2,Burjassot - facultats,Razonablemente buena,Comunitat Valenciana,Valencia/València,57.44
2022,2,Burjassot - facultats,Regular,Comunitat Valenciana,Valencia/València,3.76
2022,2,Burriana,Buena,Comunitat Valenciana,Castellón/Castelló,48.14
2022,2,Burriana,Desfavorable,Comunitat Valenciana,Castellón/Castelló,2.98
2022,2,Burriana,Razonablemente buena,Comunitat Valenciana,Castellón/Castelló,48.29
2022,2,Burriana,Regular,Comunitat Valenciana,Castellón/Castelló,0.6
2022,2,Buscás,Buena,Galicia,A Coruña,19.07
2022,2,Buscás,Razonablemente buena,Galicia,A Coruña,80.93
2022,2,Buzanada,Desfavorable,Canarias,Santa Cruz de Tenerife,27.19
2022,2,Buzanada,Extremadamente desfavorable,Canarias,Santa Cruz de Tenerife,4.08
2022,2,Buzanada,Muy desfavorable,Canarias,Santa Cruz de Tenerife,17.52
2022,2,Buzanada,Razonablemente buena,Canarias,Santa Cruz de Tenerife,31.42
2022,2,Buzanada,Regular,Canarias,Santa Cruz de Tenerife,19.79
2022,2,Bédar,Razonablemente buena,Andalucía,Almería,99.85
2022,2,Bédar,Regular,Andalucía,Almería,0.15
2022,2,Cabo de creus,Buena,Cataluña,Girona,3.57
2022,2,Cabo de creus,Razonablemente buena,Cataluña,Girona,96.43
2022,2,Caletilla,Desfavorable,Canarias,Santa Cruz de Tenerife,35.75
2022,2,Caletilla,Extremadamente desfavorable,Canarias,Santa Cruz de Tenerife,2.47
2022,2,Caletilla,Muy desfavorable,Canarias,Santa Cruz de Tenerife,10.79
2022,2,Caletilla,Razonablemente buena,Canarias,Santa Cruz de Tenerife,44.84
2022,2,Caletilla,Regular,Canarias,Santa Cruz de Tenerife,6.16
2022,2,Campamento,Buena,Andalucía,Cádiz,6.24
2022,2,Campamento,Desfavorable,Andalucía,Cádiz,0.94
2022,2,Campamento,Razonablemente buena,Andalucía,Cádiz,87.36
2022,2,Campamento,Regular,Andalucía,Cádiz,5.46
2022,2,Campanillas cifa,Buena,Andalucía,Málaga,1.65
2022,2,Campanillas cifa,Razonablemente buena,Andalucía,Málaga,90.1
2022,2,Campanillas cifa,Regular,Andalucía,Málaga,8.25
2022,2,Campelo,Buena,Galicia,Pontevedra,33.28
2022,2,Campelo,Razonablemente buena,Galicia,Pontevedra,66.72
2022,2,Campillos,Buena,Andalucía,Málaga,11.53
2022,2,Campillos,Razonablemente buena,Andalucía,Málaga,87.32
2022,2,Campillos,Regular,Andalucía,Málaga,1.15
2022,2,Campisábalos,Buena,Castilla - La Mancha,Guadalajara,9.78
2022,2,Campisábalos,Razonablemente buena,Castilla - La Mancha,Guadalajara,90.22
2022,2,Campo de fútbol,Buena,Castilla - La Mancha,Ciudad Real,2.7
2022,2,Campo de fútbol,Buena,Galicia,A Coruña,89.88
2022,2,Campo de fútbol,Desfavorable,Castilla - La Mancha,Ciudad Real,8.86
2022,2,Campo de fútbol,Razonablemente buena,Castilla - La Mancha,Ciudad Real,74.47
2022,2,Campo de fútbol,Razonablemente buena,Galicia,A Coruña,10.12
2022,2,Campo de fútbol,Regular,Castilla - La Mancha,Ciudad Real,13.96
2022,2,Campolongo,Buena,Galicia,Pontevedra,9.32
2022,2,Campolongo,Razonablemente buena,Galicia,Pontevedra,79.1
2022,2,Campolongo,Regular,Galicia,Pontevedra,11.58
2022,2,Campus del carmen,Buena,Andalucía,Huelva,11.7
2022,2,Campus del carmen,Razonablemente buena,Andalucía,Huelva,87.57
2022,2,Campus del carmen,Regular,Andalucía,Huelva,0.73
2022,2,Can llompart,Buena,Illes Balears,Illes Balears,32.09
2022,2,Can llompart,Razonablemente buena,Illes Balears,Illes Balears,67.91
2022,2,Can misses,Buena,Illes Balears,Illes Balears,41.27
2022,2,Can misses,Razonablemente buena,Illes Balears,Illes Balears,58.54
2022,2,Can misses,Regular,Illes Balears,Illes Balears,0.19
2022,2,Cangas del narcea,Buena,Principado de Asturias,Asturias,22.64
2022,2,Cangas del narcea,Razonablemente buena,Principado de Asturias,Asturias,75.26
2022,2,Cangas del narcea,Regular,Principado de Asturias,Asturias,2.1
2022,2,Caravaca,Buena,Región de Murcia,Murcia,94.94
2022,2,Caravaca,Razonablemente buena,Región de Murcia,Murcia,5.06
2022,2,Carranque,Buena,Andalucía,Málaga,2.13
2022,2,Carranque,Desfavorable,Andalucía,Málaga,0.15
2022,2,Carranque,Razonablemente buena,Andalucía,Málaga,91.32
2022,2,Carranque,Regular,Andalucía,Málaga,6.39
2022,2,Carteya (s9),Buena,Andalucía,Cádiz,2.1
2022,2,Carteya (s9),Razonablemente buena,Andalucía,Cádiz,92.34
2022,2,Carteya (s9),Regular,Andalucía,Cádiz,5.56
2022,2,Cartuja,Buena,Andalucía,Cádiz,13.32
2022,2,Cartuja,Razonablemente buena,Andalucía,Cádiz,86.68
2022,2,Casa cuna,Buena,Canarias,Santa Cruz de Tenerife,1.08
2022,2,Casa cuna,Desfavorable,Canarias,Santa Cruz de Tenerife,32.04
2022,2,Casa cuna,Extremadamente desfavorable,Canarias,Santa Cruz de Tenerife,5.26
2022,2,Casa cuna,Muy desfavorable,Canarias,Santa Cruz de Tenerife,9.29
2022,2,Casa cuna,Razonablemente buena,Canarias,Santa Cruz de Tenerife,47.37
2022,2,Casa cuna,Regular,Canarias,Santa Cruz de Tenerife,4.95
2022,2,Casa de campo,Buena,Comunidad de Madrid,Madrid,19.94
2022,2,Casa de campo,Razonablemente buena,Comunidad de Madrid,Madrid,73.66
2022,2,Casa de campo,Regular,Comunidad de Madrid,Madrid,6.4
